budget,revenue,original_title,director,runtime,production_companies,release_year
40000000,145896422,Music and Lyrics,Marc Lawrence,96,Flower Films (II),2007
27500000,24748670,Rendition,Gavin Hood,120,Anonymous Content,2007
27500000,24748670,Rendition,Gavin Hood,120,Level 1 Entertainment,2007
27500000,24748670,Rendition,Gavin Hood,120,MID Foundation,2007
20000000,6819587,Flawless,Michael Radford,108,Magnolia Pictures,2007
20000000,6819587,Flawless,Michael Radford,108,Delux Productions,2007
20000000,6819587,Flawless,Michael Radford,108,Zero Gravity Management,2007
20000000,6819587,Flawless,Michael Radford,108,Future Films,2007
20000000,6819587,Flawless,Michael Radford,108,Film Fund Luxembourg,2007
0,0,Big Stan,Rob Schneider,105,Crystal Sky Pictures,2007
0,0,Big Stan,Rob Schneider,105,Silver Nitrate,2007
0,0,Big Stan,Rob Schneider,105,From Out of Nowhere Productions,2007
0,0,Big Stan,Rob Schneider,105,Chicago Entertainment Partners,2007
0,0,Big Stan,Rob Schneider,105,Big Stan Productions,2007
0,5761917,Lucky You,Curtis Hanson,124,Village Roadshow Pictures,2007
0,5761917,Lucky You,Curtis Hanson,124,Lonely Film Productions GmbH & Co. KG.,2007
0,5761917,Lucky You,Curtis Hanson,124,Deuce Three Productions,2007
0,5761917,Lucky You,Curtis Hanson,124,DiNovi Pictures,2007
0,5761917,Lucky You,Curtis Hanson,124,Warner Bros.,2007
23000000,29541790,In the Valley of Elah,Paul Haggis,124,Summit Entertainment,2007
23000000,29541790,In the Valley of Elah,Paul Haggis,124,Blackfriars Bridge Films,2007
23000000,29541790,In the Valley of Elah,Paul Haggis,124,NALA Films,2007
23000000,29541790,In the Valley of Elah,Paul Haggis,124,Samuels Media,2007
23000000,29541790,In the Valley of Elah,Paul Haggis,124,Warner Independent Pictures (WIP),2007
0,8159508,Control,Anton Corbijn,121,Becker International,2007
0,8159508,Control,Anton Corbijn,121,Claraflora,2007
0,8159508,Control,Anton Corbijn,121,EM Media,2007
0,8159508,Control,Anton Corbijn,121,NorthSee,2007
0,8159508,Control,Anton Corbijn,121,"Weinstein Company, The",2007
25000000,59192128,Good Luck Chuck,Mark Helfrich,101,Lionsgate,2007
25000000,59192128,Good Luck Chuck,Mark Helfrich,101,Karz Entertainment,2007
0,0,Battlestar Galactica: Razor,FÃ©lix EnrÃ­quez AlcalÃ¡,88,David Eick Productions,2007
0,0,Battlestar Galactica: Razor,FÃ©lix EnrÃ­quez AlcalÃ¡,88,R&D TV,2007
0,0,Battlestar Galactica: Razor,FÃ©lix EnrÃ­quez AlcalÃ¡,88,Universal Network Television,2007
0,0,Battlestar Galactica: Razor,FÃ©lix EnrÃ­quez AlcalÃ¡,88,USA Cable Entertainment,2007
0,0,The Nines,John August,100,Destination Films,2007
0,0,The Nines,John August,100,Jinks/Cohen Company,2007
20000000,86865564,Epic Movie,Jason Friedberg|Aaron Seltzer,86,Twentieth Century Fox Film Corporation,2007
20000000,86865564,Epic Movie,Jason Friedberg|Aaron Seltzer,86,Regency Enterprises,2007
20000000,86865564,Epic Movie,Jason Friedberg|Aaron Seltzer,86,New Regency Pictures,2007
20000000,86865564,Epic Movie,Jason Friedberg|Aaron Seltzer,86,Paul Schiff Productions,2007
10000000,17500000,In the Land of Women,Jon Kasdan,97,Castle Rock Entertainment,2007
10000000,17500000,In the Land of Women,Jon Kasdan,97,Land Films Inc.,2007
10000000,17500000,In the Land of Women,Jon Kasdan,97,Anonymous Content,2007
0,0,The Seeker: The Dark Is Rising,David L. Cunningham,94,Twentieth Century Fox Film Corporation,2007
0,0,The Seeker: The Dark Is Rising,David L. Cunningham,94,Marc Platt Productions,2007
0,0,The Seeker: The Dark Is Rising,David L. Cunningham,94,Walden Media,2007
20000000,47738099,The Nanny Diaries,Shari Springer Berman|Robert Pulcini,106,The Weinstein Company,2007
20000000,47738099,The Nanny Diaries,Shari Springer Berman|Robert Pulcini,106,FilmColony,2007
0,69485490,Because I Said So,Michael Lehmann,102,Universal Pictures,2007
0,69485490,Because I Said So,Michael Lehmann,102,Gold Circle Films,2007
15000000,30226144,The Great Debaters,Denzel Washington,126,The Weinstein Company,2007
15000000,30226144,The Great Debaters,Denzel Washington,126,Harpo Films,2007
15000000,30226144,The Great Debaters,Denzel Washington,126,Marshall Production,2007
12000000,0,Trick 'r Treat,Michael Dougherty,82,Legendary Pictures,2007
12000000,0,Trick 'r Treat,Michael Dougherty,82,Warner Bros.,2007
12000000,0,Trick 'r Treat,Michael Dougherty,82,Bad Hat Harry Productions,2007
12000000,0,Trick 'r Treat,Michael Dougherty,82,Little Sam Films,2007
21000000,41170784,Freedom Writers,Richard LaGravenese,123,Double Feature Films,2007
21000000,41170784,Freedom Writers,Richard LaGravenese,123,Jersey Films,2007
21000000,41170784,Freedom Writers,Richard LaGravenese,123,Kernos Filmproduktionsgesellschaft & Company,2007
30000000,26810113,The Invisible,David S. Goyer,102,Spyglass Entertainment,2007
30000000,26810113,The Invisible,David S. Goyer,102,Hollywood Pictures,2007
30000000,26810113,The Invisible,David S. Goyer,102,Birnbaum / Barber Productions,2007
0,0,Across the Universe,Julie Taymor,133,Revolution Studios,2007
0,0,Across the Universe,Julie Taymor,133,Team Todd,2007
22000000,0,Mr. Woodcock,Craig Gillespie,87,Avery Pix,2007
22000000,0,Mr. Woodcock,Craig Gillespie,87,Landscape Entertainment,2007
3500000,54947,La terza madre,Dario Argento,102,Opera Film Produzione,2007
3500000,54947,La terza madre,Dario Argento,102,Medusa Film,2007
21000000,54926886,We Own the Night,James Gray,117,Columbia Pictures,2007
21000000,54926886,We Own the Night,James Gray,117,Industry Entertainment,2007
21000000,54926886,We Own the Night,James Gray,117,2929 Productions,2007
20000000,73276047,The Kite Runner,Marc Forster,128,DreamWorks SKG,2007
20000000,73276047,The Kite Runner,Marc Forster,128,MacDonald/Parkes Productions,2007
20000000,73276047,The Kite Runner,Marc Forster,128,Sidney Kimmel Entertainment,2007
20000000,73276047,The Kite Runner,Marc Forster,128,Neal Street Productions,2007
20000000,73276047,The Kite Runner,Marc Forster,128,China Film Co-Production Corporation,2007
19000000,35300645,Vacancy,NimrÃ³d Antal,80,Screen Gems,2007
19000000,35300645,Vacancy,NimrÃ³d Antal,80,Hal Lieberman Company,2007
25000000,68377859,Dan in Real Life,Peter Hedges,98,Touchstone Pictures,2007
25000000,68377859,Dan in Real Life,Peter Hedges,98,Focus Features,2007
25000000,68377859,Dan in Real Life,Peter Hedges,98,Jon Shestack Productions,2007
0,0,Ex Drummer,Koen Mortier,90,CCCP,2007
0,0,Ex Drummer,Koen Mortier,90,Czar,2007
16500000,13620075,Sydney White,Joe Nussbaum,108,Morgan Creek Productions,2007
16500000,13620075,Sydney White,Joe Nussbaum,108,Clifford Werber Productions,2007
16500000,13620075,Sydney White,Joe Nussbaum,108,SW7D Productions,2007
0,8642858,The Condemned,Scott Wiper,113,Condemned Productions,2007
0,8642858,The Condemned,Scott Wiper,113,Sidestreet Entertainment,2007
0,8642858,The Condemned,Scott Wiper,113,New Wave Entertainment,2007
0,8642858,The Condemned,Scott Wiper,113,LionsGate,2007
0,8642858,The Condemned,Scott Wiper,113,WWE Studios,2007
0,0,Cassandra's Dream,Woody Allen,108,Virtual Studios,2007
0,0,Cassandra's Dream,Woody Allen,108,Wild Bunch,2007
0,0,Cassandra's Dream,Woody Allen,108,Iberville Productions,2007
0,0,The Jane Austen Book Club,Robin Swicord,106,Mockingbird Pictures,2007
0,0,The Jane Austen Book Club,Robin Swicord,106,John Calley Productions,2007
17000000,2626800,Captivity,Roland JoffÃ©,96,Foresight Unlimited,2007
17000000,2626800,Captivity,Roland JoffÃ©,96,RAMCO,2007
17000000,2626800,Captivity,Roland JoffÃ©,96,Captivity Productions,2007
35000000,69307224,License to Wed,Ken Kwapis,91,Village Roadshow Pictures,2007
35000000,69307224,License to Wed,Ken Kwapis,91,Warner Bros. Pictures,2007
35000000,69307224,License to Wed,Ken Kwapis,91,Robert Simonds Productions,2007
35000000,69307224,License to Wed,Ken Kwapis,91,Phoenix Pictures,2007
35000000,69307224,License to Wed,Ken Kwapis,91,Underground,2007
24000000,9576495,I Could Never Be Your Woman,Amy Heckerling,97,Scott Rudin Productions,2007
24000000,9576495,I Could Never Be Your Woman,Amy Heckerling,97,I Could Never Ltd.,2007
24000000,9576495,I Could Never Be Your Woman,Amy Heckerling,97,Bauer Martinez Studios,2007
20000000,0,Butterfly on a Wheel,Mike Barker,95,Icon Productions,2007
20000000,0,Butterfly on a Wheel,Mike Barker,95,Infinity Features Entertainment,2007
20000000,0,Butterfly on a Wheel,Mike Barker,95,Irish Dreamtime,2007
20000000,0,Butterfly on a Wheel,Mike Barker,95,Icon Entertainment International,2007
20000000,0,Butterfly on a Wheel,Mike Barker,95,Canadian Film or Video Production Tax Credit (CPTC),2007
0,0,Reservation Road,Terry George,102,Nick Wechsler/Miracle Pictures,2007
0,0,Reservation Road,Terry George,102,Volume One Entertainment,2007
25000000,92991835,Michael Clayton,Tony Gilroy,119,Castle Rock Entertainment,2007
25000000,92991835,Michael Clayton,Tony Gilroy,119,Mirage Enterprises,2007
25000000,92991835,Michael Clayton,Tony Gilroy,119,Section Eight Productions,2007
12000000,11293663,Lars and the Real Girl,Craig Gillespie,106,Sidney Kimmel Entertainment,2007
12000000,11293663,Lars and the Real Girl,Craig Gillespie,106,Metro-Goldwyn-Mayer (MGM),2007
12000000,11293663,Lars and the Real Girl,Craig Gillespie,106,Lars Productions,2007
45000000,103071443,The Water Horse,Jay Russell,112,Revolution Studios,2007
45000000,103071443,The Water Horse,Jay Russell,112,Ecosse Films,2007
45000000,103071443,The Water Horse,Jay Russell,112,Beacon Pictures,2007
45000000,103071443,The Water Horse,Jay Russell,112,Walden Media,2007
20000000,16974459,Death Sentence,James Wan,105,Twentieth Century Fox Film Corporation,2007
20000000,16974459,Death Sentence,James Wan,105,Dune Entertainment,2007
20000000,16974459,Death Sentence,James Wan,105,Baldwin Entertainment Group,2007
20000000,16974459,Death Sentence,James Wan,105,Hyde Park Entertainment,2007
20000000,16974459,Death Sentence,James Wan,105,Brass Hat Films,2007
22000000,413454,The Death and Life of Bobby Z,John Herzfeld,97,Eclectic pictures,2007
22000000,413454,The Death and Life of Bobby Z,John Herzfeld,97,Millennium Films,2007
0,0,Blood and Chocolate,Katja von Garnier,98,Lakeshore Entertainment,2007
0,0,Blood and Chocolate,Katja von Garnier,98,Metro-Goldwyn-Mayer (MGM),2007
0,0,Blood and Chocolate,Katja von Garnier,98,Daniel Bobker Productions,2007
0,0,Blood and Chocolate,Katja von Garnier,98,Berrick Filmproduktion,2007
0,0,Blood and Chocolate,Katja von Garnier,98,Blood & Chocolate Productions Ltd,2007
0,0,I Want Candy,Stephen Surjik,87,Ealing Studios,2007
0,0,I Want Candy,Stephen Surjik,87,BaggyJoe Productions,2007
0,0,I Want Candy,Stephen Surjik,87,Grovesnor Park Film,2007
0,0,I Want Candy,Stephen Surjik,87,Thema Production,2007
0,0,Return to House on Haunted Hill,VÃ­ctor GarcÃ­a,81,Dark Castle Entertainment,2007
0,0,Return to House on Haunted Hill,VÃ­ctor GarcÃ­a,81,Warner Premiere,2007
0,0,Rogue,Greg McLean,99,Village Roadshow Pictures,2007
0,0,Rogue,Greg McLean,99,Emu Creek Pictures,2007
700,0,Black Water,David Nerlich|Andrew Traucki,90,Australian Film Commission,2007
700,0,Black Water,David Nerlich|Andrew Traucki,90,ProdigyMovies,2007
700,0,Black Water,David Nerlich|Andrew Traucki,90,Territorial Film Developments (TFD),2007
2000000,0,An American Crime,Tommy O'Haver,97,Killer Films,2007
2000000,0,An American Crime,Tommy O'Haver,97,Showtime Networks,2007
2000000,0,An American Crime,Tommy O'Haver,97,First Look International,2007
0,0,Chapter 27,J.P. Schaefer,84,Peace Arch Entertainment Group,2007
0,0,Chapter 27,J.P. Schaefer,84,Artina Films,2007
4500000,0,Boogeyman 2,Jeff Betancourt,93,Ghost House Pictures,2007
4500000,0,Boogeyman 2,Jeff Betancourt,93,Destination Films,2007
10000000,0,Until Death,Simon Fellows,101,Nu Image Films,2007
10000000,0,Until Death,Simon Fellows,101,Millennium Films,2007
2600000,0,Timber Falls,Tony Giglio,97,Ascendant Pictures,2007
2600000,0,Timber Falls,Tony Giglio,97,A-Mark Entertainment,2007
2600000,0,Timber Falls,Tony Giglio,97,Film Tiger,2007
2600000,0,Timber Falls,Tony Giglio,97,Rifkin-Eberts,2007
45000000,30822861,Pathfinder,Marcus Nispel,99,Twentieth Century Fox Film Corporation,2007
45000000,30822861,Pathfinder,Marcus Nispel,99,Dune Entertainment,2007
45000000,30822861,Pathfinder,Marcus Nispel,99,Major Studio Partners,2007
45000000,30822861,Pathfinder,Marcus Nispel,99,Phoenix Pictures,2007
19000000,34619699,Gone Baby Gone,Ben Affleck,113,Miramax Films,2007
19000000,34619699,Gone Baby Gone,Ben Affleck,113,The Ladd Company,2007
0,0,The Savages,Tamara Jenkins,114,Fox Searchlight Pictures,2007
0,0,The Savages,Tamara Jenkins,114,Cooper's Town Productions,2007
0,0,The Savages,Tamara Jenkins,114,Lone Star Corporation,2007
0,0,The Savages,Tamara Jenkins,114,Ad Hominem Enterprises,2007
6000000,0,Wind Chill,Gregory Jacobs,91,Section Eight,2007
6000000,0,Wind Chill,Gregory Jacobs,91,TriStar Pictures,2007
6000000,0,Wind Chill,Gregory Jacobs,91,Blueprint Pictures,2007
23000000,0,Closing the Ring,Richard Attenborough,118,CTR,2007
23000000,0,Closing the Ring,Richard Attenborough,118,Spinster,2007
23000000,0,Closing the Ring,Richard Attenborough,118,Prospero Pictures,2007
35000000,18317151,Walk Hard: The Dewey Cox Story,Jake Kasdan,96,Columbia Pictures Corporation,2007
35000000,18317151,Walk Hard: The Dewey Cox Story,Jake Kasdan,96,Apatow Productions,2007
5000000,346592,Meet Bill,Bernie Goldmann|Melisa Wallack,97,Greenestreet Films,2007
5000000,346592,Meet Bill,Bernie Goldmann|Melisa Wallack,97,Eclipse Catering,2007
16000000,2849142,Things We Lost in the Fire,Susanne Bier,113,DreamWorks SKG,2007
16000000,2849142,Things We Lost in the Fire,Susanne Bier,113,Neal Street Productions,2007
16000000,2849142,Things We Lost in the Fire,Susanne Bier,113,DreamWorks Pictures,2007
16000000,2849142,Things We Lost in the Fire,Susanne Bier,113,Province of British Columbia Production Services Tax Credit,2007
0,0,WÎ”Z,Tom Shankland,104,Ingenious Film Partners,2007
0,0,WÎ”Z,Tom Shankland,104,UK Film Council,2007
0,0,WÎ”Z,Tom Shankland,104,Northern Ireland Film and Television Commission,2007
0,0,WÎ”Z,Tom Shankland,104,Vertigo Films,2007
0,44852,The Babysitters,David Ross,88,Forensic Films,2007
0,44852,The Babysitters,David Ross,88,Upload Films,2007
0,44852,The Babysitters,David Ross,88,O.D.D. Entertainment,2007
0,44852,The Babysitters,David Ross,88,Rebel Films,2007
12000000,0,Married Life,Ira Sachs,90,Sidney Kimmel Entertainment,2007
12000000,0,Married Life,Ira Sachs,90,Firm Films,2007
12000000,0,Married Life,Ira Sachs,90,Anonymous Content,2007
0,0,Sleuth,Kenneth Branagh,86,Sony Pictures Classics,2007
0,0,Sleuth,Kenneth Branagh,86,Castle Rock Entertainment,2007
0,0,Sleuth,Kenneth Branagh,86,Timnick Films,2007
0,0,Sleuth,Kenneth Branagh,86,Mandate Pictures,2007
0,0,Sleuth,Kenneth Branagh,86,Riff Raff Film Productions,2007
0,27297451,The Last Mimzy,Robert Shaye,94,New Line Cinema,2007
0,27297451,The Last Mimzy,Robert Shaye,94,Michael Phillips Productions,2007
13000000,0,Highlander V: The Source,Brett Leonard,86,Davis-Panzer Productions,2007
13000000,0,Highlander V: The Source,Brett Leonard,86,Sequence Film,2007
20000000,22222308,Reign Over Me,Mike Binder,124,Columbia Pictures,2007
20000000,22222308,Reign Over Me,Mike Binder,124,Happy Madison Productions,2007
20000000,22222308,Reign Over Me,Mike Binder,124,Sunlight Productions,2007
20000000,22222308,Reign Over Me,Mike Binder,124,Relativity Media,2007
20000000,22222308,Reign Over Me,Mike Binder,124,Madison 23,2007
45000000,4607608,Love in the Time of Cholera,Mike Newell,139,New Line Cinema,2007
45000000,4607608,Love in the Time of Cholera,Mike Newell,139,Grosvenor Park Media Ltd.,2007
0,0,Battle For Haditha,Nick Broomfield,97,HanWay Films,2007
0,0,Battle For Haditha,Nick Broomfield,97,Film4,2007
20000000,4001121,I'm Not There.,Todd Haynes,135,Endgame Entertainment,2007
20000000,4001121,I'm Not There.,Todd Haynes,135,Rising Star,2007
20000000,4001121,I'm Not There.,Todd Haynes,135,Killer Films,2007
20000000,4001121,I'm Not There.,Todd Haynes,135,John Wells Productions,2007
20000000,4001121,I'm Not There.,Todd Haynes,135,Dreamachine,2007
0,0,Nocturna,AdriÃ  GarcÃ­a|VÃ­ctor Maldonado,80,Filmax Entertainment,2007
0,0,Nocturna,AdriÃ  GarcÃ­a|VÃ­ctor Maldonado,80,Filmax Animation,2007
0,0,Nocturna,AdriÃ  GarcÃ­a|VÃ­ctor Maldonado,80,Animakids Productions,2007
0,0,Aqua Teen Hunger Force Colon Movie Film for Theaters,Matt Maiellaro|Dave Willis,86,Paramount Pictures,2007
0,0,Aqua Teen Hunger Force Colon Movie Film for Theaters,Matt Maiellaro|Dave Willis,86,MTV Films,2007
0,0,Aqua Teen Hunger Force Colon Movie Film for Theaters,Matt Maiellaro|Dave Willis,86,Williams Street,2007
0,0,Aqua Teen Hunger Force Colon Movie Film for Theaters,Matt Maiellaro|Dave Willis,86,First Look Pictures,2007
0,0,Aqua Teen Hunger Force Colon Movie Film for Theaters,Matt Maiellaro|Dave Willis,86,Paramount Animation,2007
0,0,Resurrecting the Champ,Rod Lurie,112,Battleplan Productions,2007
0,0,Resurrecting the Champ,Rod Lurie,112,Yari Film Group,2007
0,0,Resurrecting the Champ,Rod Lurie,112,Alberta Film Entertainment,2007
0,0,Resurrecting the Champ,Rod Lurie,112,Phoenix Pictures,2007
0,0,Bury My Heart At Wounded Knee,Yves Simoneau,125,Green Wolf Films,2007
0,0,Bury My Heart At Wounded Knee,Yves Simoneau,125,Traveler's Rest Films,2007
0,0,Bury My Heart At Wounded Knee,Yves Simoneau,125,HBO Films,2007
0,0,Storm Warning,Jamie Blanks,86,Darclight Films,2007
0,0,Storm Warning,Jamie Blanks,86,Australian Film Finance Corporation (AFFC),2007
0,0,Storm Warning,Jamie Blanks,86,Film Victoria,2007
0,0,Storm Warning,Jamie Blanks,86,Resolution Independent,2007
25000000,0,Cleaner,Renny Harlin,88,Nu Image Films,2007
25000000,0,Cleaner,Renny Harlin,88,Millennium Films,2007
0,1027699,King of California,Mike Cahill,93,Nu Image Films,2007
0,1027699,King of California,Mike Cahill,93,Michael London Productions,2007
0,1027699,King of California,Mike Cahill,93,Millennium Films,2007
0,1027699,King of California,Mike Cahill,93,Emmett/Furla Films,2007
0,1027699,King of California,Mike Cahill,93,King of California Productions,2007
0,0,Interview,Steve Buscemi,100,Column Productions,2007
0,0,Interview,Steve Buscemi,100,Ironworks Productions,2007
0,0,Interview,Steve Buscemi,100,Kiss the Cactus,2007
15000000,20380,The Good Night,Jake Paltrow,93,Destination Films,2007
15000000,20380,The Good Night,Jake Paltrow,93,Tempesta Films,2007
15000000,20380,The Good Night,Jake Paltrow,93,Good Night Productions,2007
67000000,25303038,The Last Legion,Doug Lefler,102,Ingenious Film Partners,2007
67000000,25303038,The Last Legion,Doug Lefler,102,Quinta Communications,2007
67000000,25303038,The Last Legion,Doug Lefler,102,Dino De Laurentiis Company,2007
67000000,25303038,The Last Legion,Doug Lefler,102,Zephyr Films,2007
0,0,Prey,Darrell James Roodt,92,Ingenious Film Partners,2007
0,0,Prey,Darrell James Roodt,92,Distant Horizons,2007
0,0,Prey,Darrell James Roodt,92,Anant Singh Production,2007
0,0,Prey,Darrell James Roodt,92,Videovision Entertainment,2007
3000000,0,FrontiÃ¨re(s),Xavier Gens,108,EuropaCorp,2007
3000000,0,FrontiÃ¨re(s),Xavier Gens,108,Pacific Films,2007
3000000,0,FrontiÃ¨re(s),Xavier Gens,108,Chemin Vert,2007
3000000,0,FrontiÃ¨re(s),Xavier Gens,108,Cartel Productions,2007
0,0,White Noise 2: The Light,Patrick Lussier,99,Brightlight Pictures,2007
0,0,White Noise 2: The Light,Patrick Lussier,99,Gold Circle Films,2007
2000000,0,In the Shadow of the Moon,David Sington,109,Film4,2007
2000000,0,In the Shadow of the Moon,David Sington,109,Passion Pictures,2007
2000000,0,In the Shadow of the Moon,David Sington,109,Discovery Films,2007
12000000,5285197,Whisper,Stewart Hendler,94,Universal Pictures,2007
12000000,5285197,Whisper,Stewart Hendler,94,Canadian Film or Video Production Tax Credit (CPTC),2007
12000000,5285197,Whisper,Stewart Hendler,94,Gold Circle Films,2007
12000000,5285197,Whisper,Stewart Hendler,94,Province of British Columbia Production Services Tax Credit,2007
12000000,5285197,Whisper,Stewart Hendler,94,H2F Entertainment,2007
0,0,Babylon 5: The Lost Tales - Voices in the Dark,J. Michael Straczynski|Sara Barnes,75,Warner Bros. Entertainment,2007
0,0,Babylon 5: The Lost Tales - Voices in the Dark,J. Michael Straczynski|Sara Barnes,75,Lost Tales Films,2007
0,0,Babylon 5: The Lost Tales - Voices in the Dark,J. Michael Straczynski|Sara Barnes,75,NS Pictures,2007
0,0,La HabitaciÃ³n de Fermat,Luis Piedrahita|Rodrigo SopeÃ±a,88,Bocaboca Producciones S.A.,2007
0,0,La HabitaciÃ³n de Fermat,Luis Piedrahita|Rodrigo SopeÃ±a,88,Notro Films,2007
10000000,21786738,My Blueberry Nights,Wong Kar-wai,111,Block 2 Pictures,2007
10000000,21786738,My Blueberry Nights,Wong Kar-wai,111,Jet Tone Production,2007
10000000,21786738,My Blueberry Nights,Wong Kar-wai,111,StudioCanal,2007
10000000,21786738,My Blueberry Nights,Wong Kar-wai,111,Lou Yi Inc.,2007
4000000,2426851,You Kill Me,John Dahl,90,Echo Lake Productions,2007
4000000,2426851,You Kill Me,John Dahl,90,Bi-polar Pictures,2007
4000000,2426851,You Kill Me,John Dahl,90,Code Entertainment,2007
4000000,2426851,You Kill Me,John Dahl,90,Independent Film Group,2007
4000000,2426851,You Kill Me,John Dahl,90,Carol Baum Productions,2007
0,0,Joe Strummer: The Future Is Unwritten,Julien Temple,123,Filmfour,2007
0,0,Joe Strummer: The Future Is Unwritten,Julien Temple,123,Parallel Film Productions,2007
0,0,Joe Strummer: The Future Is Unwritten,Julien Temple,123,Sony BMG Feature Films,2007
0,0,Joe Strummer: The Future Is Unwritten,Julien Temple,123,Nitrate Films,2007
0,0,Persuasion,Adrian Shergold,93,WGBH,2007
0,0,Persuasion,Adrian Shergold,93,Clerkenwell Films,2007
0,0,Gabriel,Shane Abbess,109,HILT Productions,2007
0,0,Gabriel,Shane Abbess,109,Redline Films,2007
10000000,0,Seed,Uwe Boll,90,Boll Kino Beteiligungs GmbH & Co. KG,2007
10000000,0,Seed,Uwe Boll,90,Pitchblack Pictures Inc.,2007
4000000,0,Rise of the Footsoldier,Julian Gilbey,119,Carnaby International,2007
4000000,0,Rise of the Footsoldier,Julian Gilbey,119,Hanover Films,2007
16000000,24377151,The Darjeeling Limited,Wes Anderson,91,Fox Searchlight Pictures,2007
16000000,24377151,The Darjeeling Limited,Wes Anderson,91,Scott Rudin Productions,2007
2000000,0,Broken English,Zoe R. Cassavetes,97,HDNet Films,2007
2000000,0,Broken English,Zoe R. Cassavetes,97,Vox3 Films,2007
2000000,0,Broken English,Zoe R. Cassavetes,97,Backup Films,2007
2000000,0,Broken English,Zoe R. Cassavetes,97,Phantom Films,2007
38000000,5410749,Virgin Territory,David Leland,93,Ingenious Film Partners,2007
38000000,5410749,Virgin Territory,David Leland,93,Dino de Laurentiis Cinematografica,2007
38000000,5410749,Virgin Territory,David Leland,93,Dino De Laurentiis Company,2007
38000000,5410749,Virgin Territory,David Leland,93,Zephyr Films,2007
38000000,5410749,Virgin Territory,David Leland,93,Red Lion Sarl,2007
0,0,Die FÃ¤lscher,Stefan Ruzowitzky,98,Studio Babelsberg,2007
0,0,Die FÃ¤lscher,Stefan Ruzowitzky,98,Babelsberg Film GmbH,2007
0,0,Die FÃ¤lscher,Stefan Ruzowitzky,98,Magnolia Filmproduktion,2007
0,0,Die FÃ¤lscher,Stefan Ruzowitzky,98,FilmfÃ¶rderung Hamburg,2007
0,0,Die FÃ¤lscher,Stefan Ruzowitzky,98,Zweites Deutsches Fernsehen (ZDF),2007
0,0,Boarding Gate,Olivier Assayas,106,Margo Films,2007
0,0,Boarding Gate,Olivier Assayas,106,Canal+,2007
0,0,Boarding Gate,Olivier Assayas,106,TPS Star,2007
0,0,Boarding Gate,Olivier Assayas,106,October Pictures,2007
0,0,Sex and Death 101,Daniel Waters,100,Avenue Pictures Productions,2007
0,0,Sex and Death 101,Daniel Waters,100,Sandbar Pictures,2007
0,0,Pigs,Karl DiPelino,85,Bad Monkey Productions,2007
0,0,Pigs,Karl DiPelino,85,Hill's Production Services,2007
20000000,22217407,Dead Silence,James Wan,89,Universal Pictures,2007
20000000,22217407,Dead Silence,James Wan,89,Twisted Pictures,2007
20000000,22217407,Dead Silence,James Wan,89,Evolution Entertainment,2007
0,0,Postal,Uwe Boll,100,Running With Scissors,2007
0,0,Postal,Uwe Boll,100,Vivendi Entertainment,2007
0,0,Botched,Kit Ryan,95,Arcade Films,2007
0,0,Botched,Kit Ryan,95,Barraboy Films,2007
0,0,Botched,Kit Ryan,95,ApolloProMovie,2007
0,0,Botched,Kit Ryan,95,Co. 1. Filmproduktion,2007
0,0,Botched,Kit Ryan,95,Zinc Entertainment Inc.,2007
6500000,0,Une vieille maÃ®tresse,Catherine Breillat,104,CB Films,2007
6500000,0,Une vieille maÃ®tresse,Catherine Breillat,104,StudioCanal,2007
6500000,0,Une vieille maÃ®tresse,Catherine Breillat,104,Burskin Film,2007
6500000,0,Une vieille maÃ®tresse,Catherine Breillat,104,Canal+,2007
6500000,0,Une vieille maÃ®tresse,Catherine Breillat,104,TPS Star,2007
3500000,0,Superman: Doomsday,Lauren Montgomery|Bruce Timm,75,DC Comics,2007
3500000,0,Superman: Doomsday,Lauren Montgomery|Bruce Timm,75,Warner Home Video,2007
4600000,0,Savage Grace,Tom Kalin,97,Celluloid Dreams,2007
4600000,0,Savage Grace,Tom Kalin,97,Killer Films,2007
4600000,0,Savage Grace,Tom Kalin,97,John Wells Productions,2007
4600000,0,Savage Grace,Tom Kalin,97,Montfort Producciones,2007
0,0,Perfect Creature,Glenn Standring,90,Spice Factory,2007
0,0,Perfect Creature,Glenn Standring,90,Sensible Films,2007
0,0,Perfect Creature,Glenn Standring,90,Roc Media,2007
0,0,Outpost,Steve Barker,90,Regent Capital,2007
0,0,Outpost,Steve Barker,90,Black Camel Pictures,2007
0,0,The Contractor,Josef Rusnak,105,April Productions,2007
0,0,The Contractor,Josef Rusnak,105,Chaintron,2007
0,0,The Contractor,Josef Rusnak,105,RMA Productions,2007
0,0,Nancy Drew,Andrew Fleming,99,Warner Bros. Pictures,2007
0,0,Nancy Drew,Andrew Fleming,99,Virtual Studios,2007
0,0,St. Trinian's,Barnaby Thompson|Oliver Parker,101,Ealing Studios,2007
0,0,St. Trinian's,Barnaby Thompson|Oliver Parker,101,Fragile Films,2007
0,0,St. Trinian's,Barnaby Thompson|Oliver Parker,101,Entertainment Film Distributors,2007
825000,0,After Sex,Eric Amadio,78,NALA Films,2007
825000,0,After Sex,Eric Amadio,78,Supino Pictures,2007
12,0,Delta Farce,C.B. Harding,90,Lions Gate Films,2007
12,0,Delta Farce,C.B. Harding,90,Shaler Entertainment Pictures,2007
12,0,Delta Farce,C.B. Harding,90,Parallel Entertainment,2007
