budget,revenue,original_title,director,runtime,genres,release_year
0,0,The Sapphires,Wayne Blair,103,Comedy,2012
0,0,The Sapphires,Wayne Blair,103,Drama,2012
11000000,0,Freelancers,Jessy Terrero,96,Mystery,2012
11000000,0,Freelancers,Jessy Terrero,96,Drama,2012
11000000,0,Freelancers,Jessy Terrero,96,Action,2012
11000000,0,Freelancers,Jessy Terrero,96,Crime,2012
0,0,Game Change,Jay Roach,118,Drama,2012
0,0,Game Change,Jay Roach,118,History,2012
5300000,0,The Outback,Kyung Ho Lee,85,Animation,2012
5300000,0,The Outback,Kyung Ho Lee,85,Adventure,2012
5300000,0,The Outback,Kyung Ho Lee,85,Family,2012
3500000,0,Grupo 7,Alberto RodrÃ­guez,95,Drama,2012
3500000,0,Grupo 7,Alberto RodrÃ­guez,95,Action,2012
0,0,Hello I Must Be Going,Todd Louiso,95,Drama,2012
0,0,Hello I Must Be Going,Todd Louiso,95,Comedy,2012
0,0,Hello I Must Be Going,Todd Louiso,95,Romance,2012
0,0,Love at the Christmas Table,Rachel Goldenberg,91,Comedy,2012
0,0,Love at the Christmas Table,Rachel Goldenberg,91,Romance,2012
0,0,Love at the Christmas Table,Rachel Goldenberg,91,TV Movie,2012
0,0,Atlas Shrugged Part II,John Putch,112,Drama,2012
0,0,Atlas Shrugged Part II,John Putch,112,Science Fiction,2012
0,0,Atlas Shrugged Part II,John Putch,112,Mystery,2012
0,0,100 Bloody Acres,Cameron Cairnes|Colin Cairnes,91,Comedy,2012
0,0,100 Bloody Acres,Cameron Cairnes|Colin Cairnes,91,Horror,2012
0,0,Cesare deve morire,Paolo Taviani|Vittorio Taviani,76,Drama,2012
0,0,Cesare deve morire,Paolo Taviani|Vittorio Taviani,76,Documentary,2012
0,704,Into the White,Petter NÃ¦ss,100,Action,2012
0,704,Into the White,Petter NÃ¦ss,100,Drama,2012
0,0,Take This Waltz,Sarah Polley,116,Drama,2012
0,0,Take This Waltz,Sarah Polley,116,Comedy,2012
0,1081,The Butterfly Room,Jonathan Zarantonello,87,Horror,2012
0,1081,The Butterfly Room,Jonathan Zarantonello,87,Thriller,2012
1500000,1938,Best Man Down,Ted Koland,90,Comedy,2012
1500000,1938,Best Man Down,Ted Koland,90,Drama,2012
0,0,Keep the Lights On,Ira Sachs,101,Drama,2012
0,0,Keep the Lights On,Ira Sachs,101,Romance,2012
0,0,Damsels in Distress,Whit Stillman,99,Comedy,2012
0,0,Damsels in Distress,Whit Stillman,99,Romance,2012
0,0,Big Time Movie,Savage Steve Holland,68,Comedy,2012
0,0,Big Time Movie,Savage Steve Holland,68,Family,2012
25,30,Joyful Noise,Todd Graff,117,Comedy,2012
25,30,Joyful Noise,Todd Graff,117,Music,2012
0,102388,The Magic of Belle Isle,Rob Reiner,109,Comedy,2012
0,102388,The Magic of Belle Isle,Rob Reiner,109,Drama,2012
0,0,After,Ryan Smith,90,Mystery,2012
0,0,After,Ryan Smith,90,Thriller,2012
0,3094813,Celeste & Jesse Forever,Lee Toland Krieger,91,Comedy,2012
0,3094813,Celeste & Jesse Forever,Lee Toland Krieger,91,Drama,2012
0,3094813,Celeste & Jesse Forever,Lee Toland Krieger,91,Romance,2012
0,525,Meeting Evil,Chris Fisher,89,Crime,2012
0,525,Meeting Evil,Chris Fisher,89,Drama,2012
0,525,Meeting Evil,Chris Fisher,89,Mystery,2012
0,525,Meeting Evil,Chris Fisher,89,Thriller,2012
1000000,0,Piranhaconda,Jim Wynorski,90,Horror,2012
1000000,0,Piranhaconda,Jim Wynorski,90,Science Fiction,2012
5000000,0,Assassin's Bullet,Isaac Florentine,91,Action,2012
5000000,0,Assassin's Bullet,Isaac Florentine,91,Thriller,2012
0,0,Brake,Gabe Torres,92,Action,2012
0,0,Brake,Gabe Torres,92,Thriller,2012
0,0,Barbie: The Princess & The Popstar,Ezekiel Norton,86,Family,2012
0,0,Barbie: The Princess & The Popstar,Ezekiel Norton,86,Animation,2012
0,0,Le Guetteur,Michele Placido,89,Action,2012
0,0,Le Guetteur,Michele Placido,89,Crime,2012
6000000,0,One in the Chamber,William Kaufman,91,Action,2012
6000000,0,One in the Chamber,William Kaufman,91,Thriller,2012
0,1697294,Song for Marion,Paul Andrew Williams,93,Music,2012
0,1697294,Song for Marion,Paul Andrew Williams,93,Comedy,2012
0,1697294,Song for Marion,Paul Andrew Williams,93,Romance,2012
0,1697294,Song for Marion,Paul Andrew Williams,93,Drama,2012
0,0,The Imposter,Bart Layton,95,Documentary,2012
0,0,The Imposter,Bart Layton,95,Drama,2012
0,0,Storage 24,Johannes Roberts,87,Horror,2012
0,0,Storage 24,Johannes Roberts,87,Science Fiction,2012
0,0,Madea's Witness Protection,Tyler Perry,114,Drama,2012
0,0,Madea's Witness Protection,Tyler Perry,114,Comedy,2012
0,0,Madea's Witness Protection,Tyler Perry,114,Crime,2012
0,0,The Legend of Mor'du,Brian Larsen,6,Animation,2012
0,0,The Legend of Mor'du,Brian Larsen,6,Family,2012
0,0,The Details,Jacob Aaron Estes,96,Comedy,2012
0,0,The Details,Jacob Aaron Estes,96,Drama,2012
200000,0,Modus Anomali,Joko Anwar,87,Horror,2012
200000,0,Modus Anomali,Joko Anwar,87,Thriller,2012
0,22930,Struck by Lightning,Brian Dannelly,90,Comedy,2012
0,22930,Struck by Lightning,Brian Dannelly,90,Drama,2012
17,0,Ce que le jour doit Ã  la nuit,Alexandre Arcady,182,Drama,2012
17,0,Ce que le jour doit Ã  la nuit,Alexandre Arcady,182,History,2012
17,0,Ce que le jour doit Ã  la nuit,Alexandre Arcady,182,Romance,2012
0,5750,A Dark Truth,Damian Lee,106,Action,2012
0,5750,A Dark Truth,Damian Lee,106,Thriller,2012
0,0,2-Headed Shark Attack,Christopher Ray,90,Horror,2012
0,0,2-Headed Shark Attack,Christopher Ray,90,Action,2012
0,0,2-Headed Shark Attack,Christopher Ray,90,Thriller,2012
0,0,2-Headed Shark Attack,Christopher Ray,90,Science Fiction,2012
0,0,Dragon Age: Dawn of the Seeker,Fumihiko Sori,90,Fantasy,2012
0,0,Dragon Age: Dawn of the Seeker,Fumihiko Sori,90,Animation,2012
0,0,Girl vs. Monster,Stuart Gillard,89,Comedy,2012
0,0,Girl vs. Monster,Stuart Gillard,89,Family,2012
0,0,Girl vs. Monster,Stuart Gillard,89,Science Fiction,2012
65000000,240159255,Resident Evil: Retribution,Paul W.S. Anderson,95,Action,2012
65000000,240159255,Resident Evil: Retribution,Paul W.S. Anderson,95,Horror,2012
65000000,240159255,Resident Evil: Retribution,Paul W.S. Anderson,95,Science Fiction,2012
0,0,Mass Effect: Paragon Lost,Atsushi Takeuchi,84,Animation,2012
0,0,Mass Effect: Paragon Lost,Atsushi Takeuchi,84,Action,2012
0,0,Mass Effect: Paragon Lost,Atsushi Takeuchi,84,Science Fiction,2012
17000000,0,Gallowwalkers,Andrew Goth,90,Action,2012
17000000,0,Gallowwalkers,Andrew Goth,90,Horror,2012
17000000,0,Gallowwalkers,Andrew Goth,90,Western,2012
0,0,American Mary,Jen Soska|Sylvia Soska,98,Horror,2012
0,0,American Mary,Jen Soska|Sylvia Soska,98,Thriller,2012
0,0,Justice League: Doom,Lauren Montgomery,77,Action,2012
0,0,Justice League: Doom,Lauren Montgomery,77,Animation,2012
0,0,Justice League: Doom,Lauren Montgomery,77,Thriller,2012
300000,2750275,Oh Boy,Jan Ole Gerster,88,Comedy,2012
300000,2750275,Oh Boy,Jan Ole Gerster,88,Drama,2012
0,0,The We and the I,Michel Gondry,103,Drama,2012
0,0,The We and the I,Michel Gondry,103,Science Fiction,2012
170000,0,Ill Manors,Ben Drew,121,Crime,2012
170000,0,Ill Manors,Ben Drew,121,Drama,2012
1250000,0,Blue Like Jazz,Steve Taylor,106,Drama,2012
1250000,0,Blue Like Jazz,Steve Taylor,106,Comedy,2012
0,0,Time Travel Mater,Rob Gibbs,7,Adventure,2012
0,0,Time Travel Mater,Rob Gibbs,7,Animation,2012
0,0,Time Travel Mater,Rob Gibbs,7,Comedy,2012
0,0,Time Travel Mater,Rob Gibbs,7,Family,2012
0,0,Time Travel Mater,Rob Gibbs,7,Fantasy,2012
0,0,Aurora,Kristina Buozyte,120,Science Fiction,2012
0,0,Aurora,Kristina Buozyte,120,Romance,2012
0,0,Lake Placid: The Final Chapter,Don Michael Paul,86,Horror,2012
0,0,Lake Placid: The Final Chapter,Don Michael Paul,86,Science Fiction,2012
5990000,19450000,Eega,S.S. Rajamouli,145,Science Fiction,2012
5990000,19450000,Eega,S.S. Rajamouli,145,Romance,2012
2000000,0,Rogue River,Jourdan McClure,81,Horror,2012
2000000,0,Rogue River,Jourdan McClure,81,Thriller,2012
0,0,Dino Time,Yoon-suk Choi|John Kafka,85,Animation,2012
0,0,Dino Time,Yoon-suk Choi|John Kafka,85,Adventure,2012
0,0,Dino Time,Yoon-suk Choi|John Kafka,85,Comedy,2012
0,0,Dino Time,Yoon-suk Choi|John Kafka,85,Family,2012
0,0,ThÃ©rÃ¨se Desqueyroux,Claude Miller,110,Drama,2012
0,0,ThÃ©rÃ¨se Desqueyroux,Claude Miller,110,Foreign,2012
0,0,Jesus Henry Christ,Dennis Lee,92,Comedy,2012
0,0,Jesus Henry Christ,Dennis Lee,92,Family,2012
2000000,0,Stash House,Eduardo RodrÃ­guez,95,Action,2012
2000000,0,Stash House,Eduardo RodrÃ­guez,95,Thriller,2012
0,0,Main dans la main,ValÃ©rie Donzelli,81,Comedy,2012
0,0,Main dans la main,ValÃ©rie Donzelli,81,Drama,2012
0,0,A Fantastic Fear of Everything,Crispian Mills|Chris Hopewell,100,Comedy,2012
0,0,A Fantastic Fear of Everything,Crispian Mills|Chris Hopewell,100,Thriller,2012
0,0,Insensibles,Juan Carlos Medina,105,Horror,2012
0,0,Insensibles,Juan Carlos Medina,105,Mystery,2012
0,0,Insensibles,Juan Carlos Medina,105,Fantasy,2012
0,0,Insensibles,Juan Carlos Medina,105,Thriller,2012
0,0,The Rise,Rowan Athale,106,Thriller,2012
0,0,The Rise,Rowan Athale,106,Drama,2012
0,0,The Rise,Rowan Athale,106,Crime,2012
0,0,Save the Date,Michael Mohan,98,Drama,2012
0,0,Save the Date,Michael Mohan,98,Romance,2012
0,0,Save the Date,Michael Mohan,98,Comedy,2012
10000000,0,Columbus Circle,George Gallo,82,Crime,2012
10000000,0,Columbus Circle,George Gallo,82,Drama,2012
10000000,0,Columbus Circle,George Gallo,82,Mystery,2012
10000000,0,Columbus Circle,George Gallo,82,Thriller,2012
5000000,0,Transit,Antonio Negret,88,Drama,2012
5000000,0,Transit,Antonio Negret,88,Action,2012
5000000,0,Transit,Antonio Negret,88,Thriller,2012
5000000,0,Transit,Antonio Negret,88,Crime,2012
0,0,Beverly Hills Chihuahua 3 - Viva La Fiesta!,Lev L. Spiro,89,Comedy,2012
0,0,Beverly Hills Chihuahua 3 - Viva La Fiesta!,Lev L. Spiro,89,Family,2012
0,0,Grabbers,Jon Wright,94,Science Fiction,2012
0,0,Grabbers,Jon Wright,94,Comedy,2012
0,0,Grabbers,Jon Wright,94,Thriller,2012
0,0,Grabbers,Jon Wright,94,Horror,2012
0,14752,Kiss of the Damned,Xan Cassavetes,95,Thriller,2012
0,14752,Kiss of the Damned,Xan Cassavetes,95,Horror,2012
0,14752,Kiss of the Damned,Xan Cassavetes,95,Romance,2012
3500000,0,Superman vs. The Elite,Michael Chang,76,Animation,2012
3500000,0,Superman vs. The Elite,Michael Chang,76,Action,2012
0,0,Comedown,Menhaj Huda,90,Horror,2012
0,0,Comedown,Menhaj Huda,90,Thriller,2012
2500000,0,Alien Uprising,Dominic Burns,101,Action,2012
2500000,0,Alien Uprising,Dominic Burns,101,Adventure,2012
2500000,0,Alien Uprising,Dominic Burns,101,Science Fiction,2012
0,0,The Liability,Craig Viveiros,95,Thriller,2012
0,0,The Liability,Craig Viveiros,95,Comedy,2012
0,0,The Liability,Craig Viveiros,95,Crime,2012
0,0,Dead Mine,Steven Sheil,91,Action,2012
0,0,Dead Mine,Steven Sheil,91,Horror,2012
14000000,24637469,Sparkle,Salim Akil,116,Drama,2012
14000000,24637469,Sparkle,Salim Akil,116,Music,2012
0,7034007,The Angels' Share,Ken Loach,101,Drama,2012
0,7034007,The Angels' Share,Ken Loach,101,Comedy,2012
5000000,0,The Philly Kid,Jason Connery,94,Drama,2012
5000000,0,The Philly Kid,Jason Connery,94,Action,2012
0,0,Casa De Mi Padre,Matt Piedmont,84,Comedy,2012
0,0,Casa De Mi Padre,Matt Piedmont,84,Western,2012
500000,0,Detention of the Dead,Alex Craig Mann,87,Comedy,2012
500000,0,Detention of the Dead,Alex Craig Mann,87,Horror,2012
0,0,Treasure Island,Steve Barron,180,Adventure,2012
0,0,Treasure Island,Steve Barron,180,TV Movie,2012
0,0,World Without End,Michael Caton-Jones,389,Drama,2012
0,0,World Without End,Michael Caton-Jones,389,History,2012
0,0,World Without End,Michael Caton-Jones,389,Romance,2012
0,14567,Silent Night,Steven C. Miller,99,Comedy,2012
0,14567,Silent Night,Steven C. Miller,99,Horror,2012
0,14567,Silent Night,Steven C. Miller,99,Thriller,2012
0,14567,Silent Night,Steven C. Miller,99,Mystery,2012
0,0,Searching for Sugar Man,Malik Bendjelloul,85,Documentary,2012
0,0,Searching for Sugar Man,Malik Bendjelloul,85,Music,2012
0,0,American Warships,Thunder Levin,90,Action,2012
0,0,American Warships,Thunder Levin,90,Thriller,2012
0,0,American Warships,Thunder Levin,90,Science Fiction,2012
0,0,Rise of the Zombies,Nick Lyon,90,Action,2012
0,0,Rise of the Zombies,Nick Lyon,90,Horror,2012
0,0,Rise of the Zombies,Nick Lyon,90,Thriller,2012
4000000,0,In Their Skin,Jeremy Power Regimbal,96,Thriller,2012
4000000,0,In Their Skin,Jeremy Power Regimbal,96,Horror,2012
0,0,Whole Lotta Sole,Terry George,94,Comedy,2012
0,0,Whole Lotta Sole,Terry George,94,Drama,2012
1100000,0,The Girl from the Naked Eye,David Ren,80,Action,2012
1100000,0,The Girl from the Naked Eye,David Ren,80,Romance,2012
1100000,0,The Girl from the Naked Eye,David Ren,80,Thriller,2012
0,0,40 Days and Nights,Peter Geiger,90,Action,2012
0,0,40 Days and Nights,Peter Geiger,90,Science Fiction,2012
0,0,40 Days and Nights,Peter Geiger,90,Adventure,2012
0,0,40 Days and Nights,Peter Geiger,90,Thriller,2012
8000,0,Found,Scott Schirmer,105,Thriller,2012
8000,0,Found,Scott Schirmer,105,Horror,2012
8000,0,Found,Scott Schirmer,105,Drama,2012
0,539896,"Peace, Love & Misunderstanding",Bruce Beresford,96,Comedy,2012
0,539896,"Peace, Love & Misunderstanding",Bruce Beresford,96,Drama,2012
0,539896,"Peace, Love & Misunderstanding",Bruce Beresford,96,Romance,2012
0,0,Fairy Tail the Movie: Phoenix Priestess,Masaya Fujimori,86,Action,2012
0,0,Fairy Tail the Movie: Phoenix Priestess,Masaya Fujimori,86,Animation,2012
0,0,Fairy Tail the Movie: Phoenix Priestess,Masaya Fujimori,86,Adventure,2012
0,0,Darling Companion,Lawrence Kasdan,103,Drama,2012
0,0,Darling Companion,Lawrence Kasdan,103,Romance,2012
0,0,Fist of Jesus,AdriÃ¡n Cardona|David MuÃ±oz,15,Action,2012
0,0,Fist of Jesus,AdriÃ¡n Cardona|David MuÃ±oz,15,Comedy,2012
0,0,Fist of Jesus,AdriÃ¡n Cardona|David MuÃ±oz,15,Horror,2012
0,0,Maggie Simpson in The Longest Daycare,David Silverman,5,Animation,2012
0,0,Maggie Simpson in The Longest Daycare,David Silverman,5,Comedy,2012
0,0,Interview with a Hitman,Perry Bhandal,95,Action,2012
0,0,Interview with a Hitman,Perry Bhandal,95,Thriller,2012
1500000,0,Errors of the Human Body,Eron Sheean,102,Science Fiction,2012
1500000,0,Errors of the Human Body,Eron Sheean,102,Thriller,2012
1500000,0,Errors of the Human Body,Eron Sheean,102,Drama,2012
0,0,Christmas with Holly,Allan Arkush,90,Drama,2012
0,0,Christmas with Holly,Allan Arkush,90,Family,2012
0,0,The Summit,Nick Ryan,95,Adventure,2012
0,0,The Summit,Nick Ryan,95,Documentary,2012
0,0,Jack & Diane,Bradley Rust Gray,110,Drama,2012
0,0,Jack & Diane,Bradley Rust Gray,110,Horror,2012
0,0,Jack & Diane,Bradley Rust Gray,110,Romance,2012
0,0,í•˜ìš¸ë§,Yoo Ha,114,Thriller,2012
0,0,í•˜ìš¸ë§,Yoo Ha,114,Mystery,2012
0,0,í•˜ìš¸ë§,Yoo Ha,114,Foreign,2012
500000,1000000,Redd Inc.,Daniel Krige,93,Thriller,2012
500000,1000000,Redd Inc.,Daniel Krige,93,Horror,2012
500000,1000000,Redd Inc.,Daniel Krige,93,Comedy,2012
0,0,Arjun: The Warrior Prince,Arnab Chaudhuri,96,Adventure,2012
0,0,Arjun: The Warrior Prince,Arnab Chaudhuri,96,Animation,2012
0,0,Arjun: The Warrior Prince,Arnab Chaudhuri,96,Action,2012
0,0,Arjun: The Warrior Prince,Arnab Chaudhuri,96,Foreign,2012
10400,0,Head Over Heels,Timothy Reckart,10,Family,2012
10400,0,Head Over Heels,Timothy Reckart,10,Animation,2012
10400,0,Head Over Heels,Timothy Reckart,10,Comedy,2012
10400,0,Head Over Heels,Timothy Reckart,10,Romance,2012
0,0,Barricade,Andrew Currie,82,Horror,2012
0,0,Barricade,Andrew Currie,82,Mystery,2012
0,0,Barricade,Andrew Currie,82,Thriller,2012
0,0,Reality,Matteo Garrone,110,Drama,2012
0,0,Reality,Matteo Garrone,110,Comedy,2012
0,0,The Courier,Hany Abu-Assad,91,Action,2012
0,0,The Courier,Hany Abu-Assad,91,Crime,2012
0,0,Dead Before Dawn 3D,April Mullen,88,Adventure,2012
0,0,Dead Before Dawn 3D,April Mullen,88,Comedy,2012
0,0,Dead Before Dawn 3D,April Mullen,88,Horror,2012
0,0,Wish You Were Here,Kieran Darcy-Smith,93,Drama,2012
0,0,Wish You Were Here,Kieran Darcy-Smith,93,Comedy,2012
0,0,Wish You Were Here,Kieran Darcy-Smith,93,Thriller,2012
0,0,Wish You Were Here,Kieran Darcy-Smith,93,Mystery,2012
0,0,Wish You Were Here,Kieran Darcy-Smith,93,Romance,2012
5000000,0,I Will Follow You Into the Dark,Mark Edwin Robinson,107,Drama,2012
5000000,0,I Will Follow You Into the Dark,Mark Edwin Robinson,107,Horror,2012
5000000,0,I Will Follow You Into the Dark,Mark Edwin Robinson,107,Romance,2012
5000000,0,I Will Follow You Into the Dark,Mark Edwin Robinson,107,Thriller,2012
7500000,0,Playback,Michael A. Nickles,95,Horror,2012
7500000,0,Playback,Michael A. Nickles,95,Thriller,2012
0,0,Let It Shine,Paul Hoen,90,Family,2012
0,0,Let It Shine,Paul Hoen,90,Music,2012
0,0,Let It Shine,Paul Hoen,90,TV Movie,2012
0,0,Spike Island,Mat Whitecross,96,Comedy,2012
0,0,Spike Island,Mat Whitecross,96,Drama,2012
0,0,Spike Island,Mat Whitecross,96,Music,2012
65000000,73706,Foodfight!,Lawrence Kasanoff,87,Animation,2012
65000000,73706,Foodfight!,Lawrence Kasanoff,87,Action,2012
65000000,73706,Foodfight!,Lawrence Kasanoff,87,Comedy,2012
65000000,73706,Foodfight!,Lawrence Kasanoff,87,Family,2012
0,0,When the Lights Went Out,Pat Holden,86,Thriller,2012
0,0,When the Lights Went Out,Pat Holden,86,Drama,2012
0,0,When the Lights Went Out,Pat Holden,86,Horror,2012
16000000,0,Vamps,Amy Heckerling,93,Comedy,2012
16000000,0,Vamps,Amy Heckerling,93,Romance,2012
16000000,0,Vamps,Amy Heckerling,93,Horror,2012
0,0,Berberian Sound Studio,Peter Strickland,92,Horror,2012
0,0,Berberian Sound Studio,Peter Strickland,92,Drama,2012
0,0,Berberian Sound Studio,Peter Strickland,92,Thriller,2012
0,0,PokÅ‚osie,WÅ‚adysÅ‚aw Pasikowski,107,Mystery,2012
0,0,PokÅ‚osie,WÅ‚adysÅ‚aw Pasikowski,107,Drama,2012
0,0,PokÅ‚osie,WÅ‚adysÅ‚aw Pasikowski,107,Thriller,2012
0,3903479,Nitro Circus: The Movie,Gregg Godfrey|Jeremy Rawle,92,Action,2012
0,3903479,Nitro Circus: The Movie,Gregg Godfrey|Jeremy Rawle,92,Comedy,2012
0,0,Among Friends,Danielle Harris,80,Comedy,2012
0,0,Among Friends,Danielle Harris,80,Horror,2012
0,0,A Mother's Nightmare,Vic Sarin,90,TV Movie,2012
0,0,A Mother's Nightmare,Vic Sarin,90,Crime,2012
0,0,A Mother's Nightmare,Vic Sarin,90,Mystery,2012
0,0,A Mother's Nightmare,Vic Sarin,90,Thriller,2012
0,0,Artifact,Jared Leto,105,Documentary,2012
0,0,Artifact,Jared Leto,105,Music,2012
0,0,Birdsong,Philip Martin,165,Drama,2012
0,0,Birdsong,Philip Martin,165,History,2012
0,0,Birdsong,Philip Martin,165,Romance,2012
0,0,Birdsong,Philip Martin,165,TV Movie,2012
0,0,Mr. Pip,Andrew Adamson,116,Drama,2012
0,0,Mr. Pip,Andrew Adamson,116,War,2012
0,0,It's a SpongeBob Christmas!,Mark Caballero|Seamus Walsh,90,Family,2012
0,0,It's a SpongeBob Christmas!,Mark Caballero|Seamus Walsh,90,Animation,2012
0,0,It's a SpongeBob Christmas!,Mark Caballero|Seamus Walsh,90,Comedy,2012
8510000,0,Talaash,Reema Kagti,149,Drama,2012
8510000,0,Talaash,Reema Kagti,149,Thriller,2012
8510000,0,Talaash,Reema Kagti,149,Crime,2012
8510000,0,Talaash,Reema Kagti,149,Romance,2012
0,0,Jurassic Shark,Brett Kelly,75,Action,2012
0,0,Jurassic Shark,Brett Kelly,75,Horror,2012
0,0,Jurassic Shark,Brett Kelly,75,Science Fiction,2012
0,0,Girls Against Boys,Austin Chick,87,Drama,2012
0,0,Girls Against Boys,Austin Chick,87,Thriller,2012
0,278000,Jackie,Antoinette Beumer,100,Comedy,2012
0,278000,Jackie,Antoinette Beumer,100,Drama,2012
0,0,The Pact,Nicholas McCarthy,89,Horror,2012
0,0,The Pact,Nicholas McCarthy,89,Mystery,2012
0,0,The Pact,Nicholas McCarthy,89,Thriller,2012
0,0,Du vent dans mes mollets,Carine Tardieu,89,Family,2012
0,0,Du vent dans mes mollets,Carine Tardieu,89,Comedy,2012
0,279735,Blancanieves,Pablo Berger,104,Drama,2012
0,279735,Blancanieves,Pablo Berger,104,Fantasy,2012
0,0,Una pistola en cada mano,Cesc Gay,100,Comedy,2012
0,0,Una pistola en cada mano,Cesc Gay,100,Romance,2012
12000000,32726956,Katy Perry: Part of Me,Dan Cutforth|Jane Lipsitz,93,Documentary,2012
12000000,32726956,Katy Perry: Part of Me,Dan Cutforth|Jane Lipsitz,93,Music,2012
0,0,Jim Gaffigan: Mr. Universe,Jay Karas,78,Comedy,2012
0,0,Jim Gaffigan: Mr. Universe,Jay Karas,78,TV Movie,2012
0,0,Fresh Meat,Danny Mulheron,91,Comedy,2012
0,0,Fresh Meat,Danny Mulheron,91,Horror,2012
0,1632,Eddie: The Sleepwalking Cannibal,Boris Rodriguez,79,Horror,2012
0,1632,Eddie: The Sleepwalking Cannibal,Boris Rodriguez,79,Comedy,2012
0,0,The Sleeper,Justin Russell,90,Horror,2012
0,0,The Sleeper,Justin Russell,90,Comedy,2012
0,0,The Sleeper,Justin Russell,90,Thriller,2012
0,0,Belle du Seigneur,Glenio Bonder,124,Drama,2012
0,0,Belle du Seigneur,Glenio Bonder,124,Romance,2012
0,0,O Som ao Redor,Kleber MendonÃ§a Filho,131,Drama,2012
0,0,O Som ao Redor,Kleber MendonÃ§a Filho,131,Foreign,2012
0,0,O Som ao Redor,Kleber MendonÃ§a Filho,131,Thriller,2012
0,0,Freddie Mercury: The Great Pretender,Rhys Thomas,107,Music,2012
0,0,Freddie Mercury: The Great Pretender,Rhys Thomas,107,Documentary,2012
0,0,Mental,P.J. Hogan,116,Comedy,2012
0,0,Mental,P.J. Hogan,116,Drama,2012
0,0,Daddy's Little Girl,Chris Sun,126,Horror,2012
0,0,Daddy's Little Girl,Chris Sun,126,Thriller,2012
0,0,Amber Alert,Kerry Bellessa,81,Thriller,2012
0,0,Amber Alert,Kerry Bellessa,81,Horror,2012
0,0,Amber Alert,Kerry Bellessa,81,Mystery,2012
0,0,It's Such a Beautiful Day,Don Hertzfeldt,62,Fantasy,2012
0,0,It's Such a Beautiful Day,Don Hertzfeldt,62,Animation,2012
0,0,It's Such a Beautiful Day,Don Hertzfeldt,62,Comedy,2012
0,0,It's Such a Beautiful Day,Don Hertzfeldt,62,Drama,2012
0,0,Liz & Dick,Lloyd Kramer,88,Drama,2012
0,0,Liz & Dick,Lloyd Kramer,88,TV Movie,2012
0,0,A Fairly Odd Christmas,Savage Steve Holland,65,Family,2012
0,0,A Fairly Odd Christmas,Savage Steve Holland,65,Fantasy,2012
0,0,How to Fall in Love,Mark Griffiths,0,Comedy,2012
0,0,How to Fall in Love,Mark Griffiths,0,Romance,2012
0,0,How to Fall in Love,Mark Griffiths,0,TV Movie,2012
0,0,The Invisible War,Kirby Dick,93,Crime,2012
0,0,The Invisible War,Kirby Dick,93,Drama,2012
0,0,The Invisible War,Kirby Dick,93,History,2012
0,0,The Invisible War,Kirby Dick,93,Documentary,2012
94000000,1118888979,The Lord of the Rings: The Return of the King,Peter Jackson,201,Adventure,2003
94000000,1118888979,The Lord of the Rings: The Return of the King,Peter Jackson,201,Fantasy,2003
94000000,1118888979,The Lord of the Rings: The Return of the King,Peter Jackson,201,Action,2003
22000000,95708457,Underworld,Len Wiseman,121,Fantasy,2003
22000000,95708457,Underworld,Len Wiseman,121,Action,2003
22000000,95708457,Underworld,Len Wiseman,121,Thriller,2003
140000000,655011224,Pirates of the Caribbean: The Curse of the Black Pearl,Gore Verbinski,143,Adventure,2003
140000000,655011224,Pirates of the Caribbean: The Curse of the Black Pearl,Gore Verbinski,143,Fantasy,2003
140000000,655011224,Pirates of the Caribbean: The Curse of the Black Pearl,Gore Verbinski,143,Action,2003
30000000,180949000,Kill Bill: Vol. 1,Quentin Tarantino,111,Action,2003
30000000,180949000,Kill Bill: Vol. 1,Quentin Tarantino,111,Crime,2003
150000000,424988211,The Matrix Revolutions,Lilly Wachowski|Lana Wachowski,129,Adventure,2003
150000000,424988211,The Matrix Revolutions,Lilly Wachowski|Lana Wachowski,129,Action,2003
150000000,424988211,The Matrix Revolutions,Lilly Wachowski|Lana Wachowski,129,Thriller,2003
150000000,424988211,The Matrix Revolutions,Lilly Wachowski|Lana Wachowski,129,Science Fiction,2003
150000000,738599701,The Matrix Reloaded,Lilly Wachowski|Lana Wachowski,138,Adventure,2003
150000000,738599701,The Matrix Reloaded,Lilly Wachowski|Lana Wachowski,138,Action,2003
150000000,738599701,The Matrix Reloaded,Lilly Wachowski|Lana Wachowski,138,Thriller,2003
150000000,738599701,The Matrix Reloaded,Lilly Wachowski|Lana Wachowski,138,Science Fiction,2003
94000000,864625978,Finding Nemo,Andrew Stanton|Lee Unkrich,100,Animation,2003
94000000,864625978,Finding Nemo,Andrew Stanton|Lee Unkrich,100,Family,2003
80000000,484572835,Bruce Almighty,Tom Shadyac,101,Fantasy,2003
80000000,484572835,Bruce Almighty,Tom Shadyac,101,Comedy,2003
40000000,244931766,Love Actually,Richard Curtis,135,Comedy,2003
40000000,244931766,Love Actually,Richard Curtis,135,Romance,2003
40000000,244931766,Love Actually,Richard Curtis,135,Drama,2003
32000000,173398518,Elf,Jon Favreau,97,Romance,2003
32000000,173398518,Elf,Jon Favreau,97,Comedy,2003
32000000,173398518,Elf,Jon Favreau,97,Family,2003
32000000,173398518,Elf,Jon Favreau,97,Fantasy,2003
200000000,435000000,Terminator 3: Rise of the Machines,Jonathan Mostow,109,Action,2003
